timestamp,zone,latitude,longitude,solar_irradiance_wh_m2,generation_mw_per_1mw_capacity
2024111413,Dhaka,23.8103,90.4125,580.0,0.49299999999999994
2024111414,Dhaka,23.8103,90.4125,419.12,0.35625199999999996
2024111415,Dhaka,23.8103,90.4125,230.35,0.19579749999999999
2024111416,Dhaka,23.8103,90.4125,69.8,0.05933
2024111417,Dhaka,23.8103,90.4125,0.0,0.0
2024111418,Dhaka,23.8103,90.4125,0.0,0.0
2024111419,Dhaka,23.8103,90.4125,0.0,0.0
2024111420,Dhaka,23.8103,90.4125,0.0,0.0
2024111421,Dhaka,23.8103,90.4125,0.0,0.0
2024111422,Dhaka,23.8103,90.4125,0.0,0.0
2024111423,Dhaka,23.8103,90.4125,0.0,0.0
2024111500,Dhaka,23.8103,90.4125,0.0,0.0
2024111501,Dhaka,23.8103,90.4125,0.0,0.0
2024111502,Dhaka,23.8103,90.4125,0.0,0.0
2024111503,Dhaka,23.8103,90.4125,0.0,0.0
2024111504,Dhaka,23.8103,90.4125,0.0,0.0
2024111505,Dhaka,23.8103,90.4125,0.0,0.0
2024111506,Dhaka,23.8103,90.4125,20.58,0.017492999999999998
2024111507,Dhaka,23.8103,90.4125,155.68,0.132328
2024111508,Dhaka,23.8103,90.4125,317.48,0.26985800000000004
2024111509,Dhaka,23.8103,90.4125,479.08,0.40721799999999997
2024111510,Dhaka,23.8103,90.4125,592.7,0.503795
2024111511,Dhaka,23.8103,90.4125,695.55,0.5912175
2024111512,Dhaka,23.8103,90.4125,671.72,0.570962
2024111513,Dhaka,23.8103,90.4125,575.95,0.48955750000000003
2024111514,Dhaka,23.8103,90.4125,401.08,0.340918
2024111515,Dhaka,23.8103,90.4125,215.18,0.182903
2024111516,Dhaka,23.8103,90.4125,64.82,0.055096999999999986
2024111517,Dhaka,23.8103,90.4125,0.0,0.0
2024111518,Dhaka,23.8103,90.4125,0.0,0.0
2024111519,Dhaka,23.8103,90.4125,0.0,0.0
2024111520,Dhaka,23.8103,90.4125,0.0,0.0
2024111521,Dhaka,23.8103,90.4125,0.0,0.0
2024111522,Dhaka,23.8103,90.4125,0.0,0.0
2024111523,Dhaka,23.8103,90.4125,0.0,0.0
2024111600,Dhaka,23.8103,90.4125,0.0,0.0
2024111601,Dhaka,23.8103,90.4125,0.0,0.0
2024111602,Dhaka,23.8103,90.4125,0.0,0.0
2024111603,Dhaka,23.8103,90.4125,0.0,0.0
2024111604,Dhaka,23.8103,90.4125,0.0,0.0
2024111605,Dhaka,23.8103,90.4125,0.0,0.0
2024111606,Dhaka,23.8103,90.4125,19.5,0.016575
2024111607,Dhaka,23.8103,90.4125,152.02,0.129217
2024111608,Dhaka,23.8103,90.4125,310.83,0.2642055
2024111609,Dhaka,23.8103,90.4125,467.08,0.397018
2024111610,Dhaka,23.8103,90.4125,580.45,0.4933825
2024111611,Dhaka,23.8103,90.4125,645.62,0.548777
2024111612,Dhaka,23.8103,90.4125,626.38,0.532423
2024111613,Dhaka,23.8103,90.4125,538.25,0.4575125
2024111614,Dhaka,23.8103,90.4125,393.1,0.334135
2024111615,Dhaka,23.8103,90.4125,220.6,0.18750999999999998
2024111616,Dhaka,23.8103,90.4125,68.25,0.0580125
2024111617,Dhaka,23.8103,90.4125,0.0,0.0
2024111618,Dhaka,23.8103,90.4125,0.0,0.0
2024111619,Dhaka,23.8103,90.4125,0.0,0.0
2024111620,Dhaka,23.8103,90.4125,0.0,0.0
2024111621,Dhaka,23.8103,90.4125,0.0,0.0
2024111622,Dhaka,23.8103,90.4125,0.0,0.0
2024111623,Dhaka,23.8103,90.4125,0.0,0.0
2024111700,Dhaka,23.8103,90.4125,0.0,0.0
2024111701,Dhaka,23.8103,90.4125,0.0,0.0
2024111702,Dhaka,23.8103,90.4125,0.0,0.0
2024111703,Dhaka,23.8103,90.4125,0.0,0.0
2024111704,Dhaka,23.8103,90.4125,0.0,0.0
2024111705,Dhaka,23.8103,90.4125,0.0,0.0
2024111706,Dhaka,23.8103,90.4125,18.58,0.015792999999999998
2024111707,Dhaka,23.8103,90.4125,143.23,0.12174549999999999
2024111708,Dhaka,23.8103,90.4125,310.08,0.26356799999999997
2024111709,Dhaka,23.8103,90.4125,462.45,0.39308249999999995
2024111710,Dhaka,23.8103,90.4125,578.1,0.491385
2024111711,Dhaka,23.8103,90.4125,651.33,0.5536305
2024111712,Dhaka,23.8103,90.4125,628.75,0.5344375
2024111713,Dhaka,23.8103,90.4125,535.92,0.45553199999999994
2024111714,Dhaka,23.8103,90.4125,390.62,0.332027
2024111715,Dhaka,23.8103,90.4125,220.9,0.18776500000000002
2024111716,Dhaka,23.8103,90.4125,68.4,0.05814
2024111717,Dhaka,23.8103,90.4125,0.0,0.0
2024111718,Dhaka,23.8103,90.4125,0.0,0.0
2024111719,Dhaka,23.8103,90.4125,0.0,0.0
2024111720,Dhaka,23.8103,90.4125,0.0,0.0
2024111721,Dhaka,23.8103,90.4125,0.0,0.0
2024111722,Dhaka,23.8103,90.4125,0.0,0.0
2024111723,Dhaka,23.8103,90.4125,0.0,0.0
2024111800,Dhaka,23.8103,90.4125,0.0,0.0
2024111801,Dhaka,23.8103,90.4125,0.0,0.0
2024111802,Dhaka,23.8103,90.4125,0.0,0.0
2024111803,Dhaka,23.8103,90.4125,0.0,0.0
2024111804,Dhaka,23.8103,90.4125,0.0,0.0
2024111805,Dhaka,23.8103,90.4125,0.0,0.0
2024111806,Dhaka,23.8103,90.4125,18.65,0.0158525
2024111807,Dhaka,23.8103,90.4125,154.43,0.1312655
2024111808,Dhaka,23.8103,90.4125,319.38,0.27147299999999996
2024111809,Dhaka,23.8103,90.4125,479.4,0.40748999999999996
2024111810,Dhaka,23.8103,90.4125,595.15,0.5058775
2024111811,Dhaka,23.8103,90.4125,732.22,0.622387
2024111812,Dhaka,23.8103,90.4125,707.22,0.601137
2024111813,Dhaka,23.8103,90.4125,611.7,0.519945
2024111814,Dhaka,23.8103,90.4125,454.08,0.385968
2024111815,Dhaka,23.8103,90.4125,262.35,0.22299750000000002
2024111816,Dhaka,23.8103,90.4125,75.6,0.06426
2024111817,Dhaka,23.8103,90.4125,0.0,0.0
2024111818,Dhaka,23.8103,90.4125,0.0,0.0
2024111819,Dhaka,23.8103,90.4125,0.0,0.0
2024111820,Dhaka,23.8103,90.4125,0.0,0.0
2024111821,Dhaka,23.8103,90.4125,0.0,0.0
2024111822,Dhaka,23.8103,90.4125,0.0,0.0
2024111823,Dhaka,23.8103,90.4125,0.0,0.0
2024111900,Dhaka,23.8103,90.4125,0.0,0.0
2024111901,Dhaka,23.8103,90.4125,0.0,0.0
2024111902,Dhaka,23.8103,90.4125,0.0,0.0
2024111903,Dhaka,23.8103,90.4125,0.0,0.0
2024111904,Dhaka,23.8103,90.4125,0.0,0.0
2024111905,Dhaka,23.8103,90.4125,0.0,0.0
2024111906,Dhaka,23.8103,90.4125,21.9,0.018615
2024111907,Dhaka,23.8103,90.4125,183.45,0.1559325
2024111908,Dhaka,23.8103,90.4125,377.33,0.3207305
2024111909,Dhaka,23.8103,90.4125,550.2,0.46767000000000003
2024111910,Dhaka,23.8103,90.4125,671.22,0.5705370000000001
2024111911,Dhaka,23.8103,90.4125,751.78,0.6390129999999999
2024111912,Dhaka,23.8103,90.4125,726.2,0.6172700000000001
2024111913,Dhaka,23.8103,90.4125,632.65,0.5377525
2024111914,Dhaka,23.8103,90.4125,476.5,0.40502499999999997
2024111915,Dhaka,23.8103,90.4125,277.67,0.23601950000000002
2024111916,Dhaka,23.8103,90.4125,84.43,0.0717655
2024111917,Dhaka,23.8103,90.4125,0.0,0.0
2024111918,Dhaka,23.8103,90.4125,0.0,0.0
2024111919,Dhaka,23.8103,90.4125,0.0,0.0
2024111920,Dhaka,23.8103,90.4125,0.0,0.0
2024111921,Dhaka,23.8103,90.4125,0.0,0.0
2024111922,Dhaka,23.8103,90.4125,0.0,0.0
2024111923,Dhaka,23.8103,90.4125,0.0,0.0
2024112000,Dhaka,23.8103,90.4125,0.0,0.0
2024112001,Dhaka,23.8103,90.4125,0.0,0.0
2024112002,Dhaka,23.8103,90.4125,0.0,0.0
2024112003,Dhaka,23.8103,90.4125,0.0,0.0
2024112004,Dhaka,23.8103,90.4125,0.0,0.0
2024112005,Dhaka,23.8103,90.4125,0.0,0.0
2024112006,Dhaka,23.8103,90.4125,21.12,0.017952
2024112007,Dhaka,23.8103,90.4125,182.48,0.155108
2024112008,Dhaka,23.8103,90.4125,380.98,0.32383300000000004
2024112009,Dhaka,23.8103,90.4125,556.55,0.4730675
2024112010,Dhaka,23.8103,90.4125,678.88,0.577048
2024112011,Dhaka,23.8103,90.4125,713.95,0.6068575
2024112012,Dhaka,23.8103,90.4125,678.05,0.5763425
2024112013,Dhaka,23.8103,90.4125,605.17,0.5143945
2024112014,Dhaka,23.8103,90.4125,454.67,0.3864695
2024112015,Dhaka,23.8103,90.4125,262.1,0.22278499999999998
2024112016,Dhaka,23.8103,90.4125,77.05,0.0654925
2024112017,Dhaka,23.8103,90.4125,0.0,0.0
2024112018,Dhaka,23.8103,90.4125,0.0,0.0
2024112019,Dhaka,23.8103,90.4125,0.0,0.0
2024112020,Dhaka,23.8103,90.4125,0.0,0.0
2024112021,Dhaka,23.8103,90.4125,0.0,0.0
2024112022,Dhaka,23.8103,90.4125,0.0,0.0
2024112023,Dhaka,23.8103,90.4125,0.0,0.0
2024112100,Dhaka,23.8103,90.4125,0.0,0.0
2024112101,Dhaka,23.8103,90.4125,0.0,0.0
2024112102,Dhaka,23.8103,90.4125,0.0,0.0
2024112103,Dhaka,23.8103,90.4125,0.0,0.0
2024112104,Dhaka,23.8103,90.4125,0.0,0.0
2024112105,Dhaka,23.8103,90.4125,0.0,0.0
2024112106,Dhaka,23.8103,90.4125,19.02,0.016166999999999997
2024112107,Dhaka,23.8103,90.4125,174.9,0.148665
2024112108,Dhaka,23.8103,90.4125,354.58,0.301393
2024112109,Dhaka,23.8103,90.4125,524.45,0.4457825000000001
2024112110,Dhaka,23.8103,90.4125,643.85,0.5472725
2024112111,Dhaka,23.8103,90.4125,686.9,0.583865
2024112112,Dhaka,23.8103,90.4125,667.12,0.567052
2024112113,Dhaka,23.8103,90.4125,586.22,0.49828700000000004
2024112114,Dhaka,23.8103,90.4125,431.65,0.36690249999999996
2024112115,Dhaka,23.8103,90.4125,245.88,0.208998
2024112116,Dhaka,23.8103,90.4125,70.93,0.060290500000000004
2024112117,Dhaka,23.8103,90.4125,0.0,0.0
2024112118,Dhaka,23.8103,90.4125,0.0,0.0
2024112119,Dhaka,23.8103,90.4125,0.0,0.0
2024112120,Dhaka,23.8103,90.4125,0.0,0.0
2024112121,Dhaka,23.8103,90.4125,0.0,0.0
2024112122,Dhaka,23.8103,90.4125,0.0,0.0
2024112123,Dhaka,23.8103,90.4125,0.0,0.0
2024112200,Dhaka,23.8103,90.4125,0.0,0.0
2024112201,Dhaka,23.8103,90.4125,0.0,0.0
2024112202,Dhaka,23.8103,90.4125,0.0,0.0
2024112203,Dhaka,23.8103,90.4125,0.0,0.0
2024112204,Dhaka,23.8103,90.4125,0.0,0.0
2024112205,Dhaka,23.8103,90.4125,0.0,0.0
2024112206,Dhaka,23.8103,90.4125,17.83,0.015155499999999999
2024112207,Dhaka,23.8103,90.4125,162.27,0.13792949999999998
2024112208,Dhaka,23.8103,90.4125,350.05,0.29754250000000004
2024112209,Dhaka,23.8103,90.4125,525.28,0.44648799999999994
2024112210,Dhaka,23.8103,90.4125,645.5,0.5486749999999999
2024112211,Dhaka,23.8103,90.4125,615.95,0.5235575
2024112212,Dhaka,23.8103,90.4125,590.42,0.5018569999999999
2024112213,Dhaka,23.8103,90.4125,495.3,0.421005
2024112214,Dhaka,23.8103,90.4125,377.98,0.32128300000000004
2024112215,Dhaka,23.8103,90.4125,215.38,0.18307299999999999
2024112216,Dhaka,23.8103,90.4125,61.88,0.052598000000000006
2024112217,Dhaka,23.8103,90.4125,0.0,0.0
2024112218,Dhaka,23.8103,90.4125,0.0,0.0
2024112219,Dhaka,23.8103,90.4125,0.0,0.0
2024112220,Dhaka,23.8103,90.4125,0.0,0.0
2024112221,Dhaka,23.8103,90.4125,0.0,0.0
2024112222,Dhaka,23.8103,90.4125,0.0,0.0
2024112223,Dhaka,23.8103,90.4125,0.0,0.0
2024112300,Dhaka,23.8103,90.4125,0.0,0.0
2024112301,Dhaka,23.8103,90.4125,0.0,0.0
2024112302,Dhaka,23.8103,90.4125,0.0,0.0
2024112303,Dhaka,23.8103,90.4125,0.0,0.0
2024112304,Dhaka,23.8103,90.4125,0.0,0.0
2024112305,Dhaka,23.8103,90.4125,0.0,0.0
2024112306,Dhaka,23.8103,90.4125,15.93,0.013540499999999999
2024112307,Dhaka,23.8103,90.4125,149.77,0.12730450000000001
2024112308,Dhaka,23.8103,90.4125,320.73,0.2726205
2024112309,Dhaka,23.8103,90.4125,487.12,0.414052
2024112310,Dhaka,23.8103,90.4125,605.35,0.5145475
2024112311,Dhaka,23.8103,90.4125,577.3,0.49070499999999995
2024112312,Dhaka,23.8103,90.4125,510.12,0.433602
2024112313,Dhaka,23.8103,90.4125,419.3,0.35640499999999997
2024112314,Dhaka,23.8103,90.4125,312.4,0.26553999999999994
2024112315,Dhaka,23.8103,90.4125,183.57,0.1560345
2024112316,Dhaka,23.8103,90.4125,55.15,0.046877499999999996
2024112317,Dhaka,23.8103,90.4125,0.0,0.0
2024112318,Dhaka,23.8103,90.4125,0.0,0.0
2024112319,Dhaka,23.8103,90.4125,0.0,0.0
2024112320,Dhaka,23.8103,90.4125,0.0,0.0
2024112321,Dhaka,23.8103,90.4125,0.0,0.0
2024112322,Dhaka,23.8103,90.4125,0.0,0.0
2024112323,Dhaka,23.8103,90.4125,0.0,0.0
2024112400,Dhaka,23.8103,90.4125,0.0,0.0
2024112401,Dhaka,23.8103,90.4125,0.0,0.0
2024112402,Dhaka,23.8103,90.4125,0.0,0.0
2024112403,Dhaka,23.8103,90.4125,0.0,0.0
2024112404,Dhaka,23.8103,90.4125,0.0,0.0
2024112405,Dhaka,23.8103,90.4125,0.0,0.0
2024112406,Dhaka,23.8103,90.4125,14.15,0.0120275
2024112407,Dhaka,23.8103,90.4125,129.27,0.10987950000000002
2024112408,Dhaka,23.8103,90.4125,291.58,0.247843
2024112409,Dhaka,23.8103,90.4125,457.02,0.38846699999999995
2024112410,Dhaka,23.8103,90.4125,566.67,0.4816695
2024112411,Dhaka,23.8103,90.4125,553.6,0.47056
2024112412,Dhaka,23.8103,90.4125,528.7,0.44939500000000004
2024112413,Dhaka,23.8103,90.4125,423.23,0.3597455
2024112414,Dhaka,23.8103,90.4125,324.3,0.27565500000000004
2024112415,Dhaka,23.8103,90.4125,175.57,0.1492345
2024112416,Dhaka,23.8103,90.4125,51.33,0.0436305
2024112417,Dhaka,23.8103,90.4125,0.0,0.0
2024112418,Dhaka,23.8103,90.4125,0.0,0.0
2024112419,Dhaka,23.8103,90.4125,0.0,0.0
2024112420,Dhaka,23.8103,90.4125,0.0,0.0
2024112421,Dhaka,23.8103,90.4125,0.0,0.0
2024112422,Dhaka,23.8103,90.4125,0.0,0.0
2024112423,Dhaka,23.8103,90.4125,0.0,0.0
2024112500,Dhaka,23.8103,90.4125,0.0,0.0
2024112501,Dhaka,23.8103,90.4125,0.0,0.0
2024112502,Dhaka,23.8103,90.4125,0.0,0.0
2024112503,Dhaka,23.8103,90.4125,0.0,0.0
2024112504,Dhaka,23.8103,90.4125,0.0,0.0
2024112505,Dhaka,23.8103,90.4125,0.0,0.0
2024112506,Dhaka,23.8103,90.4125,11.5,0.009774999999999999
2024112507,Dhaka,23.8103,90.4125,107.6,0.09146
2024112508,Dhaka,23.8103,90.4125,232.0,0.19720000000000001
2024112509,Dhaka,23.8103,90.4125,393.52,0.33449199999999996
2024112510,Dhaka,23.8103,90.4125,516.97,0.4394245
2024112511,Dhaka,23.8103,90.4125,523.72,0.44516200000000006
2024112512,Dhaka,23.8103,90.4125,468.15,0.39792749999999993
2024112513,Dhaka,23.8103,90.4125,465.02,0.395267
2024112514,Dhaka,23.8103,90.4125,330.67,0.2810695
2024112515,Dhaka,23.8103,90.4125,180.23,0.15319549999999998
2024112516,Dhaka,23.8103,90.4125,49.92,0.042432
2024112517,Dhaka,23.8103,90.4125,0.0,0.0
2024112518,Dhaka,23.8103,90.4125,0.0,0.0
2024112519,Dhaka,23.8103,90.4125,0.0,0.0
2024112520,Dhaka,23.8103,90.4125,0.0,0.0
2024112521,Dhaka,23.8103,90.4125,0.0,0.0
2024112522,Dhaka,23.8103,90.4125,0.0,0.0
2024112523,Dhaka,23.8103,90.4125,0.0,0.0
2024112600,Dhaka,23.8103,90.4125,0.0,0.0
2024112601,Dhaka,23.8103,90.4125,0.0,0.0
2024112602,Dhaka,23.8103,90.4125,0.0,0.0
2024112603,Dhaka,23.8103,90.4125,0.0,0.0
2024112604,Dhaka,23.8103,90.4125,0.0,0.0
2024112605,Dhaka,23.8103,90.4125,0.0,0.0
2024112606,Dhaka,23.8103,90.4125,11.75,0.0099875
2024112607,Dhaka,23.8103,90.4125,112.03,0.0952255
2024112608,Dhaka,23.8103,90.4125,265.52,0.22569199999999998
2024112609,Dhaka,23.8103,90.4125,418.02,0.355317
2024112610,Dhaka,23.8103,90.4125,531.17,0.4514944999999999
2024112611,Dhaka,23.8103,90.4125,608.03,0.5168254999999999
2024112612,Dhaka,23.8103,90.4125,508.95,0.4326075
2024112613,Dhaka,23.8103,90.4125,480.12,0.40810199999999996
2024112614,Dhaka,23.8103,90.4125,337.17,0.28659450000000003
2024112615,Dhaka,23.8103,90.4125,189.55,0.16111750000000002
2024112616,Dhaka,23.8103,90.4125,53.35,0.0453475
2024112617,Dhaka,23.8103,90.4125,0.0,0.0
2024112618,Dhaka,23.8103,90.4125,0.0,0.0
2024112619,Dhaka,23.8103,90.4125,0.0,0.0
2024112620,Dhaka,23.8103,90.4125,0.0,0.0
2024112621,Dhaka,23.8103,90.4125,0.0,0.0
2024112622,Dhaka,23.8103,90.4125,0.0,0.0
2024112623,Dhaka,23.8103,90.4125,0.0,0.0
2024112700,Dhaka,23.8103,90.4125,0.0,0.0
2024112701,Dhaka,23.8103,90.4125,0.0,0.0
2024112702,Dhaka,23.8103,90.4125,0.0,0.0
2024112703,Dhaka,23.8103,90.4125,0.0,0.0
2024112704,Dhaka,23.8103,90.4125,0.0,0.0
2024112705,Dhaka,23.8103,90.4125,0.0,0.0
2024112706,Dhaka,23.8103,90.4125,12.95,0.0110075
2024112707,Dhaka,23.8103,90.4125,130.52,0.110942
2024112708,Dhaka,23.8103,90.4125,294.85,0.25062249999999997
2024112709,Dhaka,23.8103,90.4125,450.02,0.382517
2024112710,Dhaka,23.8103,90.4125,574.47,0.4882995
2024112711,Dhaka,23.8103,90.4125,640.78,0.544663
2024112712,Dhaka,23.8103,90.4125,592.1,0.5032850000000001
2024112713,Dhaka,23.8103,90.4125,549.65,0.46720249999999997
2024112714,Dhaka,23.8103,90.4125,410.77,0.3491545
2024112715,Dhaka,23.8103,90.4125,235.52,0.200192
2024112716,Dhaka,23.8103,90.4125,68.07,0.057859499999999994
2024112717,Dhaka,23.8103,90.4125,0.0,0.0
2024112718,Dhaka,23.8103,90.4125,0.0,0.0
2024112719,Dhaka,23.8103,90.4125,0.0,0.0
2024112720,Dhaka,23.8103,90.4125,0.0,0.0
2024112721,Dhaka,23.8103,90.4125,0.0,0.0
2024112722,Dhaka,23.8103,90.4125,0.0,0.0
2024112723,Dhaka,23.8103,90.4125,0.0,0.0
2024112800,Dhaka,23.8103,90.4125,0.0,0.0
2024112801,Dhaka,23.8103,90.4125,0.0,0.0
2024112802,Dhaka,23.8103,90.4125,0.0,0.0
2024112803,Dhaka,23.8103,90.4125,0.0,0.0
2024112804,Dhaka,23.8103,90.4125,0.0,0.0
2024112805,Dhaka,23.8103,90.4125,0.0,0.0
2024112806,Dhaka,23.8103,90.4125,13.02,0.011067
2024112807,Dhaka,23.8103,90.4125,134.48,0.11430799999999999
2024112808,Dhaka,23.8103,90.4125,301.42,0.256207
2024112809,Dhaka,23.8103,90.4125,443.67,0.3771195
2024112810,Dhaka,23.8103,90.4125,594.85,0.5056225
2024112811,Dhaka,23.8103,90.4125,628.58,0.534293
2024112812,Dhaka,23.8103,90.4125,614.25,0.5221125
2024112813,Dhaka,23.8103,90.4125,528.4,0.44914
2024112814,Dhaka,23.8103,90.4125,394.85,0.33562250000000005
2024112815,Dhaka,23.8103,90.4125,225.0,0.19125
2024112816,Dhaka,23.8103,90.4125,65.62,0.05577699999999999
2024112817,Dhaka,23.8103,90.4125,0.0,0.0
2024112818,Dhaka,23.8103,90.4125,0.0,0.0
2024112819,Dhaka,23.8103,90.4125,0.0,0.0
2024112820,Dhaka,23.8103,90.4125,0.0,0.0
2024112821,Dhaka,23.8103,90.4125,0.0,0.0
2024112822,Dhaka,23.8103,90.4125,0.0,0.0
2024112823,Dhaka,23.8103,90.4125,0.0,0.0
2024112900,Dhaka,23.8103,90.4125,0.0,0.0
2024112901,Dhaka,23.8103,90.4125,0.0,0.0
2024112902,Dhaka,23.8103,90.4125,0.0,0.0
2024112903,Dhaka,23.8103,90.4125,0.0,0.0
2024112904,Dhaka,23.8103,90.4125,0.0,0.0
2024112905,Dhaka,23.8103,90.4125,0.0,0.0
2024112906,Dhaka,23.8103,90.4125,10.8,0.00918
2024112907,Dhaka,23.8103,90.4125,130.3,0.11075499999999999
2024112908,Dhaka,23.8103,90.4125,294.52,0.250342
2024112909,Dhaka,23.8103,90.4125,486.95,0.4139075
2024112910,Dhaka,23.8103,90.4125,608.35,0.5170975
2024112911,Dhaka,23.8103,90.4125,632.9,0.537965
2024112912,Dhaka,23.8103,90.4125,449.17,0.3817945
2024112913,Dhaka,23.8103,90.4125,430.3,0.365755
2024112914,Dhaka,23.8103,90.4125,285.48,0.242658
2024112915,Dhaka,23.8103,90.4125,178.68,0.151878
2024112916,Dhaka,23.8103,90.4125,56.8,0.048279999999999997
2024112917,Dhaka,23.8103,90.4125,0.0,0.0
2024112918,Dhaka,23.8103,90.4125,0.0,0.0
2024112919,Dhaka,23.8103,90.4125,0.0,0.0
2024112920,Dhaka,23.8103,90.4125,0.0,0.0
2024112921,Dhaka,23.8103,90.4125,0.0,0.0
2024112922,Dhaka,23.8103,90.4125,0.0,0.0
2024112923,Dhaka,23.8103,90.4125,0.0,0.0
2024113000,Dhaka,23.8103,90.4125,0.0,0.0
2024113001,Dhaka,23.8103,90.4125,0.0,0.0
2024113002,Dhaka,23.8103,90.4125,0.0,0.0
2024113003,Dhaka,23.8103,90.4125,0.0,0.0
2024113004,Dhaka,23.8103,90.4125,0.0,0.0
2024113005,Dhaka,23.8103,90.4125,0.0,0.0
2024113006,Dhaka,23.8103,90.4125,12.23,0.0103955
2024113007,Dhaka,23.8103,90.4125,141.0,0.11984999999999998
2024113008,Dhaka,23.8103,90.4125,308.75,0.2624375
2024113009,Dhaka,23.8103,90.4125,457.02,0.38846699999999995
2024113010,Dhaka,23.8103,90.4125,439.25,0.3733625
2024113011,Dhaka,23.8103,90.4125,453.27,0.3852795
2024113012,Dhaka,23.8103,90.4125,485.83,0.4129555
2024113013,Dhaka,23.8103,90.4125,384.12,0.326502
2024113014,Dhaka,23.8103,90.4125,270.15,0.22962749999999998
2024113015,Dhaka,23.8103,90.4125,153.23,0.1302455
2024113016,Dhaka,23.8103,90.4125,39.6,0.03366
2024113017,Dhaka,23.8103,90.4125,0.0,0.0
2024113018,Dhaka,23.8103,90.4125,0.0,0.0
2024113019,Dhaka,23.8103,90.4125,0.0,0.0
2024113020,Dhaka,23.8103,90.4125,0.0,0.0
2024113021,Dhaka,23.8103,90.4125,0.0,0.0
2024113022,Dhaka,23.8103,90.4125,0.0,0.0
2024113023,Dhaka,23.8103,90.4125,0.0,0.0
2024120100,Dhaka,23.8103,90.4125,0.0,0.0
2024120101,Dhaka,23.8103,90.4125,0.0,0.0
2024120102,Dhaka,23.8103,90.4125,0.0,0.0
2024120103,Dhaka,23.8103,90.4125,0.0,0.0
2024120104,Dhaka,23.8103,90.4125,0.0,0.0
2024120105,Dhaka,23.8103,90.4125,0.0,0.0
2024120106,Dhaka,23.8103,90.4125,10.75,0.0091375
2024120107,Dhaka,23.8103,90.4125,131.1,0.11143499999999999
2024120108,Dhaka,23.8103,90.4125,297.3,0.252705
2024120109,Dhaka,23.8103,90.4125,450.0,0.3825
2024120110,Dhaka,23.8103,90.4125,599.0,0.50915
2024120111,Dhaka,23.8103,90.4125,620.78,0.527663
2024120112,Dhaka,23.8103,90.4125,626.17,0.5322445
2024120113,Dhaka,23.8103,90.4125,532.97,0.45302450000000005
2024120114,Dhaka,23.8103,90.4125,383.15,0.3256775
2024120115,Dhaka,23.8103,90.4125,215.68,0.183328
2024120116,Dhaka,23.8103,90.4125,61.6,0.052360000000000004
2024120117,Dhaka,23.8103,90.4125,0.0,0.0
2024120118,Dhaka,23.8103,90.4125,0.0,0.0
2024120119,Dhaka,23.8103,90.4125,0.0,0.0
2024120120,Dhaka,23.8103,90.4125,0.0,0.0
2024120121,Dhaka,23.8103,90.4125,0.0,0.0
2024120122,Dhaka,23.8103,90.4125,0.0,0.0
2024120123,Dhaka,23.8103,90.4125,0.0,0.0
2024120200,Dhaka,23.8103,90.4125,0.0,0.0
2024120201,Dhaka,23.8103,90.4125,0.0,0.0
2024120202,Dhaka,23.8103,90.4125,0.0,0.0
2024120203,Dhaka,23.8103,90.4125,0.0,0.0
2024120204,Dhaka,23.8103,90.4125,0.0,0.0
2024120205,Dhaka,23.8103,90.4125,0.0,0.0
2024120206,Dhaka,23.8103,90.4125,9.65,0.0082025
2024120207,Dhaka,23.8103,90.4125,110.2,0.09367
2024120208,Dhaka,23.8103,90.4125,249.68,0.212228
2024120209,Dhaka,23.8103,90.4125,401.95,0.34165749999999995
2024120210,Dhaka,23.8103,90.4125,483.77,0.4112045
2024120211,Dhaka,23.8103,90.4125,553.65,0.4706025
2024120212,Dhaka,23.8103,90.4125,463.98,0.394383
2024120213,Dhaka,23.8103,90.4125,441.02,0.37486699999999995
2024120214,Dhaka,23.8103,90.4125,303.7,0.25814499999999996
2024120215,Dhaka,23.8103,90.4125,173.18,0.147203
2024120216,Dhaka,23.8103,90.4125,51.53,0.0438005
2024120217,Dhaka,23.8103,90.4125,0.0,0.0
2024120218,Dhaka,23.8103,90.4125,0.0,0.0
2024120219,Dhaka,23.8103,90.4125,0.0,0.0
2024120220,Dhaka,23.8103,90.4125,0.0,0.0
2024120221,Dhaka,23.8103,90.4125,0.0,0.0
2024120222,Dhaka,23.8103,90.4125,0.0,0.0
2024120223,Dhaka,23.8103,90.4125,0.0,0.0
2024120300,Dhaka,23.8103,90.4125,0.0,0.0
2024120301,Dhaka,23.8103,90.4125,0.0,0.0
2024120302,Dhaka,23.8103,90.4125,0.0,0.0
2024120303,Dhaka,23.8103,90.4125,0.0,0.0
2024120304,Dhaka,23.8103,90.4125,0.0,0.0
2024120305,Dhaka,23.8103,90.4125,0.0,0.0
2024120306,Dhaka,23.8103,90.4125,9.3,0.007905
2024120307,Dhaka,23.8103,90.4125,121.57,0.1033345
2024120308,Dhaka,23.8103,90.4125,291.85,0.2480725
2024120309,Dhaka,23.8103,90.4125,452.7,0.384795
2024120310,Dhaka,23.8103,90.4125,571.42,0.48570699999999994
2024120311,Dhaka,23.8103,90.4125,659.97,0.5609745
2024120312,Dhaka,23.8103,90.4125,646.83,0.5498055
2024120313,Dhaka,23.8103,90.4125,567.55,0.4824175
2024120314,Dhaka,23.8103,90.4125,428.45,0.36418249999999996
2024120315,Dhaka,23.8103,90.4125,246.9,0.209865
2024120316,Dhaka,23.8103,90.4125,72.9,0.061965000000000006
